,N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
7231,3,0,3,0,0,0,1,1,0,2,0,0,1,2,0,2,2,0,0,1,2,2,2,1,0,1,6,1,1,1,1,1,2,1,0,1,3,2,1,1,6,0,2,2,3,3,1,1,2,2,1,4,2,1,1,1
7232,2,1,0,1,1,0,0,1,3,0,0,0,0,2,2,1,1,2,0,0,1,1,0,0,1,0,3,0,3,1,1,1,0,2,2,0,2,1,0,0,3,0,0,0,4,2,2,0,0,1,3,0,2,0,0,3
7233,1,1,3,1,1,0,0,0,0,0,2,0,0,2,2,2,2,0,0,0,2,2,3,0,1,1,2,0,1,1,1,2,0,0,2,0,1,1,1,1,2,1,1,1,6,2,2,1,2,2,3,2,1,3,1,2
7234,1,1,3,3,3,3,1,0,3,1,1,2,0,2,2,1,1,0,2,0,1,1,1,2,1,1,1,1,0,2,1,1,0,0,2,0,1,0,0,1,1,2,2,2,1,3,2,2,3,0,1,4,3,1,0,1
7235,0,1,1,2,2,0,3,1,2,1,2,2,2,2,0,2,1,0,2,1,2,2,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,3,2,0,1,1,1,0,0,0,0,2,0,0,2,1,3,1,3
7236,2,3,0,1,1,0,2,2,2,1,2,2,0,2,2,3,1,0,0,2,2,2,1,2,1,3,0,0,1,2,1,0,3,2,0,2,0,0,1,2,0,1,1,1,2,0,0,1,0,2,5,0,0,2,1,3
7237,0,1,0,2,2,3,1,1,0,1,0,2,2,2,2,2,1,2,0,2,0,0,0,0,0,0,6,1,1,2,0,1,1,2,2,0,3,2,2,1,6,1,1,0,4,3,2,1,0,0,1,3,1,0,1,1
7238,1,3,0,1,1,2,1,2,0,0,2,1,1,0,2,0,1,1,2,0,2,2,0,2,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,2,5,0,0,0,3,0,0,0,0,0,1,3
7239,1,1,0,0,0,1,1,1,1,0,2,2,0,2,0,2,2,0,0,1,0,0,1,0,0,1,1,1,1,2,0,1,0,0,2,0,1,2,2,3,1,2,2,2,0,3,1,2,3,0,1,4,1,1,1,4
7240,3,0,1,1,1,3,3,1,3,0,0,0,1,1,1,3,0,1,2,0,2,2,1,2,1,0,0,0,1,1,1,0,3,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,5,2,0,1,1,0
7241,1,1,0,0,0,3,1,0,0,2,1,1,1,2,0,3,2,0,1,1,0,0,1,2,1,3,8,0,1,0,0,5,0,2,2,0,1,0,2,3,8,1,0,0,1,1,1,2,2,0,6,1,0,3,0,3
7242,0,1,1,2,2,2,2,3,1,2,0,1,1,0,0,3,2,1,1,1,0,0,1,2,0,1,7,0,0,0,0,4,0,0,2,0,1,2,0,3,7,2,2,2,2,2,1,2,3,2,0,0,1,3,1,0
7243,0,1,1,2,2,0,1,2,2,1,2,2,2,2,0,1,2,2,0,2,0,0,2,1,0,1,4,0,0,0,0,2,0,2,0,2,0,1,2,0,4,2,2,2,0,1,2,1,0,2,0,3,1,2,0,2
7244,3,2,2,1,1,2,2,0,0,2,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,2,1,1,2,0,1,0,0,0,1,2,2,1,1,2,1,4,1,1,1,1
7245,1,1,1,2,2,2,2,3,1,0,0,0,2,1,2,1,1,0,0,1,0,0,2,2,1,3,9,0,1,2,2,2,2,0,1,1,1,0,2,2,9,0,0,0,3,0,0,2,0,2,2,3,0,1,1,3
7246,1,0,3,0,0,3,1,1,3,0,2,0,0,2,2,2,1,1,2,1,0,0,1,0,2,0,10,0,0,2,2,2,0,1,2,0,4,0,0,1,10,1,1,2,3,0,0,1,3,1,6,1,1,2,1,4
7247,3,1,1,3,3,2,1,1,3,0,2,0,1,2,0,3,2,2,1,1,0,0,0,0,0,1,2,0,3,1,0,2,0,0,0,2,1,0,0,3,2,2,2,2,5,1,2,0,1,0,2,2,3,3,1,3
7248,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,2,0,2,2,2,2,0,1,1,1,3,2,1,1,1,5,2,0,1,2,2,3,2,1,0,1,2
7249,3,2,1,1,1,2,1,1,3,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,5,1,1,0,1,2,1,0,0,1,2,1,1,3,2,1,0,0,0,3,2,1,1,3,1,6,4,0,1,1,1
7250,2,2,1,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,2,0,2,2,2,1,1,0,4,0,1,2,2,2,2,0,1,1,0,0,2,1,4,1,1,1,5,3,0,2,0,2,0,3,1,2,0,2
7251,1,1,1,2,2,3,1,0,2,0,1,0,2,0,0,2,2,1,0,2,0,0,1,1,0,2,10,0,3,1,2,2,0,2,0,2,4,2,2,2,10,1,1,0,3,2,0,0,1,1,0,1,0,3,1,0
7252,1,1,0,0,0,1,0,3,3,0,0,2,2,1,1,1,0,0,0,0,0,0,2,1,1,1,5,0,2,0,0,3,0,1,2,0,2,0,1,2,5,0,0,0,2,3,1,2,1,1,3,3,0,3,0,5
7253,1,0,0,2,2,2,2,2,2,1,1,0,0,0,0,1,2,0,0,1,0,0,2,1,2,0,5,0,1,2,0,3,0,2,0,1,2,0,3,1,5,1,1,2,2,3,2,0,1,0,4,2,3,2,0,5
7254,0,1,3,0,0,2,0,0,0,0,0,2,2,0,0,3,1,0,0,1,1,1,1,1,0,2,9,0,0,0,2,2,2,2,2,0,1,3,1,2,9,1,1,0,3,2,2,2,0,0,5,0,0,1,1,3
7255,1,1,0,0,0,2,3,2,2,1,2,2,2,1,2,1,1,0,0,2,2,2,2,0,1,1,9,0,1,2,2,2,2,2,2,0,1,0,1,2,9,1,1,1,5,2,0,1,0,2,6,4,1,1,1,0
7256,2,1,0,0,0,0,0,0,0,1,1,2,2,0,0,1,2,2,1,2,0,0,2,2,0,0,9,0,1,2,0,2,0,2,0,1,1,0,2,2,9,1,1,0,5,3,2,1,0,2,0,0,1,1,1,3
7257,2,3,0,1,1,2,0,3,3,0,0,1,1,2,2,0,1,1,0,0,2,2,1,0,0,4,9,0,3,2,2,2,0,1,0,0,1,2,1,2,9,1,1,0,1,2,2,2,0,2,2,1,2,1,1,2
7258,3,1,2,1,1,2,2,3,3,1,2,2,0,2,0,2,1,1,0,2,2,2,2,1,0,4,0,0,1,1,1,0,2,1,2,2,0,3,1,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0,1,0
7259,2,3,2,1,1,0,0,3,3,2,0,1,1,0,0,1,2,1,0,2,0,0,2,2,1,1,8,0,1,0,0,5,0,0,1,1,1,1,2,3,8,1,1,1,1,2,1,2,0,0,6,3,0,2,0,3
7260,1,1,0,0,0,3,2,2,2,1,2,2,2,2,0,1,0,1,1,1,2,2,1,2,0,5,5,0,1,2,2,3,0,0,2,0,2,0,2,3,5,0,0,0,2,3,1,2,1,1,4,3,0,1,0,5
7261,3,2,1,1,1,0,3,1,3,1,1,2,0,1,1,0,0,2,1,0,1,1,0,1,1,4,6,1,1,1,1,1,2,0,0,2,3,1,2,0,6,0,0,0,4,3,1,1,0,1,3,3,0,2,0,4
7262,2,3,0,1,1,2,1,0,0,0,2,0,0,0,0,3,2,0,1,1,1,1,1,2,2,1,10,0,1,1,1,2,0,0,1,1,4,0,3,2,10,1,1,2,1,0,0,0,2,1,6,0,1,0,1,1
7263,0,2,3,1,1,0,1,0,1,0,2,0,0,2,0,3,2,0,0,2,1,1,0,1,0,2,0,0,1,2,1,0,2,0,0,2,0,0,2,1,0,0,0,0,4,0,0,0,2,2,0,4,2,1,1,3
7264,0,3,2,1,1,0,1,0,1,0,2,2,2,2,0,0,1,0,0,0,1,1,1,2,0,2,8,0,1,2,1,5,0,1,0,2,1,0,1,2,8,1,1,0,1,2,1,2,0,0,6,4,0,2,0,3
7265,2,1,1,0,0,0,1,0,1,0,2,2,0,1,2,2,0,2,1,2,0,0,2,2,1,2,4,0,1,0,0,2,2,1,2,0,0,0,2,2,4,1,1,1,0,1,2,2,0,1,0,3,1,2,0,3
7266,3,0,2,1,1,0,0,3,1,0,0,0,0,2,0,3,2,0,1,1,0,0,1,1,0,0,7,0,1,2,2,4,0,0,0,1,1,0,1,2,7,1,1,0,2,3,0,2,2,1,2,3,1,0,1,4
7267,1,1,0,0,0,0,3,1,1,1,0,2,2,0,0,3,2,0,0,1,2,2,0,2,2,3,0,0,1,2,2,0,0,2,0,0,0,2,2,2,0,0,0,2,5,0,0,0,0,2,0,1,1,1,1,2
7268,3,3,1,1,1,3,1,0,0,1,2,2,2,0,0,2,1,1,0,1,0,0,3,0,2,3,1,1,1,2,0,1,2,2,2,0,1,1,3,2,1,1,1,2,3,0,2,1,3,0,1,1,1,1,1,1
7269,1,1,0,0,0,3,0,1,0,2,0,1,1,1,1,3,0,0,2,0,0,0,1,2,1,1,4,0,1,1,2,2,2,0,2,0,0,2,1,1,4,0,0,0,6,2,0,1,0,1,6,3,1,2,0,3
7270,1,2,3,3,3,1,1,1,3,0,0,0,1,1,2,1,2,1,0,0,2,2,0,2,0,0,5,0,1,2,2,3,2,2,0,2,2,0,1,2,5,1,1,0,1,1,0,1,1,0,3,1,3,0,0,4
7271,3,1,2,1,1,2,3,1,3,0,1,0,1,2,0,3,2,1,1,1,2,2,1,0,2,0,4,0,1,2,2,2,0,1,2,0,0,0,0,0,4,0,0,2,3,1,0,1,0,1,6,3,0,3,0,3
7272,0,3,0,0,0,0,2,2,2,0,0,0,2,1,2,0,0,0,0,0,2,2,1,2,1,3,7,0,1,2,2,4,2,1,2,0,1,1,1,1,7,0,0,0,2,3,2,2,0,0,4,4,3,0,1,3
7273,1,1,3,1,1,0,0,1,3,0,2,2,2,1,2,2,1,1,0,2,1,1,1,1,0,1,7,0,1,2,1,4,2,2,0,1,1,0,2,1,7,1,1,0,2,1,0,2,1,1,0,0,3,3,0,4
7274,0,1,1,2,2,0,3,0,0,0,0,0,0,2,0,1,2,1,1,1,1,1,0,2,2,5,6,1,1,0,1,1,2,0,1,1,3,0,1,2,6,1,1,2,6,1,1,1,1,0,1,3,0,3,1,1
7275,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,2,2,2,2,1,2,4,4,0,1,1,1,2,0,0,1,1,0,0,0,0,4,1,1,2,0,2,2,2,0,0,0,3,1,2,0,2
7276,1,2,0,1,1,0,1,0,2,0,2,2,2,2,0,2,2,0,1,1,2,2,1,2,0,3,3,0,1,1,1,1,0,1,1,1,2,1,1,1,3,1,1,0,3,2,1,0,0,0,5,2,2,2,0,1
7277,1,1,3,1,1,2,0,2,0,0,1,0,0,1,2,1,1,0,0,0,2,2,0,2,1,5,1,1,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,2,0,1,0,1,1,1,1,1,4
7278,0,1,0,0,0,2,2,2,2,1,2,2,2,0,0,1,1,0,0,2,2,2,2,2,0,0,10,0,1,2,2,2,1,0,1,1,4,2,2,0,10,2,2,2,0,0,2,2,1,1,6,0,3,3,1,3
7279,2,1,0,0,0,0,2,2,2,1,2,2,2,2,0,1,0,0,2,1,2,2,2,1,0,3,6,1,1,2,2,1,0,2,2,2,3,0,0,0,6,2,2,2,1,3,1,1,0,0,1,3,1,0,0,1
7280,3,2,3,3,3,0,2,2,2,1,0,2,2,0,0,3,1,0,0,1,1,1,0,1,2,3,2,0,1,2,1,2,0,2,0,1,1,1,1,3,2,0,0,2,0,0,2,0,2,2,6,1,1,0,1,2
7281,1,1,3,1,1,0,1,0,0,1,1,2,2,2,0,3,1,0,0,1,0,0,2,2,2,3,4,0,0,0,0,2,0,0,0,1,0,1,0,0,4,1,1,2,0,1,2,1,0,1,0,3,1,2,0,5
7282,0,1,2,2,2,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0,2,2,0,0,1,3,9,0,1,2,2,2,0,2,2,0,1,0,2,1,9,0,0,0,2,0,2,2,0,2,5,3,1,1,0,4
7283,0,0,0,2,2,3,3,1,1,0,2,2,2,1,1,1,0,0,2,0,0,0,2,2,1,5,6,1,2,0,0,1,0,0,0,2,3,1,2,0,6,2,2,2,4,2,2,1,0,1,1,3,1,3,1,1
7284,1,3,0,0,0,0,3,1,0,0,1,1,1,2,2,0,0,2,1,2,0,0,2,2,1,3,7,0,3,2,2,4,3,0,0,1,1,2,1,2,7,1,1,1,6,2,0,1,2,0,6,2,2,3,1,0
7285,0,2,0,1,1,2,3,1,1,1,2,2,0,2,0,3,2,1,0,1,2,2,3,0,0,3,6,1,1,2,2,1,0,0,1,0,3,0,1,2,6,1,1,0,3,0,1,0,0,0,1,4,3,0,0,1
7286,0,3,1,1,1,0,1,0,1,1,2,2,0,0,0,1,2,1,1,2,2,2,1,2,1,1,9,0,2,0,0,2,0,1,0,0,1,1,0,0,9,0,0,0,0,2,0,1,2,2,2,4,0,1,1,1
7287,1,1,2,0,0,3,0,0,0,1,1,0,0,2,0,1,2,0,0,1,2,2,0,2,2,3,1,1,0,2,2,1,1,2,2,0,1,0,2,3,1,2,2,2,2,1,1,0,1,2,1,1,1,1,0,4
7288,1,1,1,0,0,0,1,0,0,1,1,2,2,0,0,2,1,2,1,1,1,1,0,2,2,3,8,0,0,0,2,5,0,0,0,2,1,1,2,0,8,1,1,2,1,2,1,1,0,0,5,0,1,2,1,3
7289,3,0,0,3,3,2,0,1,3,1,2,2,2,2,0,3,2,0,1,1,1,1,1,0,0,0,7,0,1,2,1,4,0,2,2,0,1,1,2,0,7,0,0,0,2,3,2,1,1,1,3,4,0,1,0,4
7290,1,1,0,0,0,1,1,1,1,0,2,2,2,0,0,0,0,1,2,0,2,2,1,2,1,4,0,0,1,2,2,0,0,0,0,2,0,1,3,2,0,1,1,1,4,0,0,0,3,0,0,3,0,1,0,2
7291,3,0,0,0,0,3,1,1,1,1,2,2,2,1,2,1,2,2,1,0,1,1,2,1,0,1,6,1,1,2,2,1,0,2,1,1,3,1,2,3,6,2,2,2,3,3,2,1,0,0,1,4,2,3,0,1
7292,3,1,0,1,1,2,3,2,0,0,2,0,0,1,2,2,0,0,2,2,1,1,3,0,0,1,3,0,2,0,0,1,2,0,2,0,2,1,0,0,3,0,0,0,4,2,0,2,2,1,3,1,2,2,1,3
7293,0,2,0,2,2,1,3,3,0,0,2,0,0,1,2,1,1,0,0,0,0,0,3,0,1,4,9,0,2,0,0,2,0,0,2,0,1,1,2,0,9,2,2,2,0,2,1,2,0,2,1,1,0,1,1,0
7294,3,1,1,2,2,3,1,0,0,0,0,0,0,1,1,3,0,0,2,0,2,2,2,1,1,4,4,0,2,0,0,2,0,2,2,0,0,0,2,1,4,2,2,2,4,2,0,1,2,1,2,3,1,2,0,3
7295,2,1,3,1,1,2,1,3,3,0,2,2,0,1,1,1,0,0,0,0,1,1,0,0,1,3,7,0,0,0,0,4,2,2,2,0,1,0,2,1,7,1,1,1,2,1,1,2,2,0,5,0,3,0,1,0
7296,1,2,1,0,0,3,3,1,1,0,0,0,0,1,1,3,0,1,1,0,1,1,3,0,1,1,1,1,1,1,1,1,2,2,2,0,1,1,2,0,1,2,2,2,2,3,2,2,2,1,2,4,1,1,0,1
7297,0,1,0,0,0,2,3,1,1,1,2,2,2,1,1,2,0,0,2,0,1,1,1,2,1,0,5,0,1,2,1,3,2,0,2,0,2,2,1,2,5,1,1,1,3,1,2,1,0,1,6,1,3,0,0,3
7298,3,0,0,0,0,3,2,0,2,0,1,2,2,1,2,0,1,1,0,2,0,0,0,0,0,3,8,0,1,2,0,5,0,0,0,0,1,0,2,2,8,1,1,0,1,1,1,1,2,0,2,3,3,2,0,3
7299,0,3,3,0,0,1,2,3,3,0,2,0,0,2,0,0,0,0,0,0,2,2,0,2,0,3,8,0,1,1,1,5,2,0,1,1,1,1,2,0,8,1,0,0,1,1,1,2,3,0,3,1,0,3,0,3
7300,0,0,1,2,2,0,1,0,0,1,2,2,2,2,0,0,1,0,0,0,2,2,3,0,0,1,7,0,2,2,2,4,0,1,2,0,1,0,0,1,7,1,1,0,0,2,2,2,3,0,4,0,3,3,1,3
7301,1,0,1,0,0,0,2,2,2,1,1,1,1,1,1,3,0,0,0,0,0,0,2,2,1,0,3,0,2,0,0,1,0,2,2,0,2,2,0,2,3,2,2,2,4,2,2,0,3,1,4,1,3,3,1,1
7302,3,1,3,1,1,3,2,2,2,1,1,0,0,1,2,0,0,1,2,0,2,2,1,2,0,0,4,0,0,2,2,2,0,1,2,0,0,3,0,2,4,0,0,0,0,1,2,2,0,1,0,3,1,2,0,3
7303,3,1,0,3,3,2,3,1,1,0,1,0,1,2,0,1,2,1,0,2,2,2,0,0,0,3,4,0,1,2,2,2,0,0,1,2,0,1,2,0,4,2,2,2,6,3,0,1,0,1,0,3,1,2,0,2
7304,0,2,0,3,3,2,2,0,1,0,2,0,0,1,2,1,1,0,1,2,2,2,0,2,0,3,7,0,1,1,1,4,2,2,2,0,1,0,0,0,7,2,2,2,3,1,2,2,2,0,0,3,2,0,0,5
7305,3,0,1,2,2,2,3,0,2,0,2,0,0,2,0,1,1,0,0,2,2,2,0,2,0,0,3,0,0,2,0,1,1,2,2,0,2,1,2,0,3,2,2,2,4,2,1,0,0,0,4,1,2,3,1,5
7306,2,0,1,2,2,2,0,3,1,0,2,0,2,2,0,2,1,0,2,1,0,0,3,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,2,2,1,2,2,2,6,1,2,0,2,1,1,4,1,1,0,1
7307,3,1,3,3,3,1,0,3,3,1,0,0,1,0,0,2,2,1,1,1,0,0,1,0,0,3,8,0,1,2,0,5,0,0,2,0,1,1,2,0,8,0,0,0,1,3,1,2,0,0,6,0,0,2,0,5
7308,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,2,1,0,4,10,0,1,2,1,2,0,0,1,1,4,1,2,0,10,2,2,2,3,2,0,0,2,0,0,1,0,0,1,4
7309,2,0,0,0,0,2,2,3,1,1,2,0,0,1,2,2,0,2,1,2,1,1,2,1,0,1,10,0,1,2,2,2,0,1,0,1,4,1,1,3,10,1,1,0,3,0,0,0,3,0,0,0,1,0,1,3
7310,2,3,0,1,1,2,1,1,1,1,2,2,2,2,0,2,0,1,0,1,1,1,1,0,2,1,7,0,3,1,1,4,2,0,2,0,1,1,1,3,7,1,1,2,2,2,1,0,1,0,3,0,3,3,1,5
7311,1,3,0,0,0,2,0,1,3,1,2,2,0,0,0,1,2,0,0,1,2,2,3,0,2,1,6,1,0,2,2,1,3,0,1,2,3,0,1,2,6,0,0,2,4,1,0,1,0,0,1,3,0,1,0,1
7312,2,1,2,1,1,0,0,3,3,1,0,2,0,1,1,2,0,0,0,0,1,1,2,1,1,0,2,0,0,0,1,2,0,2,2,0,1,1,2,3,2,1,1,1,6,2,0,1,0,2,2,0,2,1,1,3
7313,3,0,0,1,1,2,2,2,2,0,0,1,0,0,0,0,0,1,0,2,2,2,1,0,2,3,3,0,2,0,0,1,0,0,1,2,2,2,3,2,3,1,1,2,3,2,1,2,0,1,4,0,2,2,1,5
7314,2,0,0,0,0,1,0,3,3,1,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,5,0,1,0,0,3,3,1,0,2,2,1,2,0,5,0,0,0,4,3,2,2,0,1,5,0,0,1,1,4
7315,0,1,0,0,0,0,0,1,1,1,0,2,2,0,0,0,1,0,2,0,0,0,0,0,2,2,9,0,0,0,0,2,0,0,1,1,1,1,0,3,9,1,1,2,4,2,1,2,2,2,0,1,0,1,1,4
7316,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,2,0,0,5,0,1,2,2,3,3,0,0,1,2,1,0,0,5,0,0,0,3,3,1,1,1,1,6,4,3,3,0,5
7317,1,1,0,0,0,1,0,3,1,1,0,2,2,1,1,2,0,0,2,0,2,2,2,1,1,3,7,0,1,1,1,4,2,0,2,1,1,1,1,1,7,1,1,1,4,1,0,2,1,0,5,0,2,3,0,0
7318,3,1,0,1,1,2,2,0,0,0,0,0,0,2,2,3,2,0,0,2,2,2,2,1,0,5,0,0,1,1,1,0,3,0,1,1,0,1,1,3,0,0,0,0,6,2,0,0,0,0,0,4,0,2,0,2
7319,1,1,1,0,0,3,1,0,0,2,0,1,1,0,0,1,1,1,0,2,0,0,0,2,0,1,4,0,1,2,2,2,2,2,0,2,0,3,2,2,4,1,1,0,3,1,0,2,0,2,2,3,0,2,0,5
7320,2,3,0,0,0,3,1,1,1,1,0,2,2,0,0,1,1,1,0,1,2,2,3,0,0,0,10,0,1,2,2,2,2,0,0,2,4,2,2,3,10,1,1,0,5,1,0,1,0,0,5,2,0,0,1,2
7321,3,1,3,3,3,0,2,0,1,1,0,2,0,0,0,3,2,1,1,2,0,0,1,2,0,2,7,0,1,2,0,4,0,2,1,1,1,2,2,2,7,1,1,0,5,2,0,1,3,2,6,2,2,3,1,4
7322,2,1,0,1,1,2,3,1,1,0,2,0,2,0,0,0,1,2,0,0,1,1,1,0,0,0,3,0,3,1,1,1,1,2,0,0,2,1,2,1,3,2,2,2,0,2,2,0,1,0,3,3,3,1,1,1
7323,1,0,2,2,2,2,0,2,2,0,2,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,7,0,0,0,0,4,0,1,1,2,1,0,2,1,7,1,1,0,0,1,0,2,3,1,4,2,0,3,1,0
7324,3,0,0,1,1,2,1,0,1,2,2,1,1,1,1,3,0,1,0,0,0,0,3,0,1,5,10,0,0,0,0,2,1,1,2,0,4,1,2,3,10,1,1,1,0,1,2,0,1,1,0,0,1,0,1,2
7325,2,1,0,0,0,0,0,1,3,1,2,2,2,2,2,0,0,2,2,0,2,2,1,0,0,0,7,0,2,0,0,4,0,1,0,2,1,0,0,1,7,1,1,0,6,2,0,2,3,0,0,0,0,3,1,4
7326,2,0,1,2,2,3,2,1,2,0,1,0,2,2,0,3,1,2,1,1,2,2,0,1,0,1,7,0,0,0,0,4,3,0,0,1,1,0,2,1,7,1,1,0,5,1,2,2,1,1,1,2,3,3,1,4
7327,0,0,0,0,0,3,1,1,1,0,0,2,2,1,2,2,0,1,2,2,2,2,2,1,1,3,9,0,1,2,2,2,2,0,1,1,1,0,3,2,9,1,1,1,5,3,2,2,2,2,0,0,0,3,1,0
7328,3,3,3,3,3,2,0,3,3,2,1,1,1,2,0,1,1,0,0,2,2,2,1,2,1,1,5,0,1,2,2,3,0,0,0,2,2,0,2,0,5,1,1,1,3,1,2,0,1,1,4,2,0,3,0,1
7329,1,2,0,3,3,3,1,2,2,0,2,0,0,2,0,2,2,2,1,1,1,1,1,1,1,3,9,0,0,0,0,2,3,0,1,1,1,2,1,1,9,2,2,2,4,0,2,1,0,2,6,2,0,1,1,2
7330,2,1,1,0,0,3,3,1,1,0,0,2,2,0,0,2,1,0,2,2,2,2,1,2,0,1,9,0,1,1,1,2,3,1,1,1,1,0,2,3,9,0,0,0,0,0,2,1,0,2,3,3,1,3,0,2
7331,3,3,0,1,1,2,1,3,3,0,1,1,1,1,1,2,0,1,2,0,0,0,0,1,1,0,1,1,1,1,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0,3,2,1,3,1,0,4,1,1,1,1
7332,3,2,0,3,3,2,2,3,3,0,2,2,0,2,0,1,2,1,1,2,2,2,1,2,0,0,3,0,3,2,2,1,0,0,1,2,2,0,2,2,3,1,1,0,4,0,0,0,3,1,4,4,2,3,1,1
7333,3,1,0,3,3,2,1,0,1,1,0,0,1,1,1,2,0,0,0,0,1,1,3,0,1,0,2,0,1,2,1,2,2,1,2,0,1,2,1,2,2,1,1,1,5,2,0,1,1,0,2,3,1,3,1,3
7334,3,1,0,1,1,3,0,3,1,0,2,0,0,2,2,2,1,0,0,2,1,1,1,2,0,1,2,0,2,0,2,2,0,2,2,0,1,1,1,1,2,1,1,0,0,0,0,1,2,1,2,1,3,0,1,2
7335,3,1,1,2,2,3,2,1,0,2,2,1,1,1,1,0,0,0,2,0,0,0,2,1,1,2,10,0,1,2,0,2,0,0,2,2,4,1,1,1,10,1,1,1,3,0,0,1,2,1,6,1,1,3,0,1
7336,3,3,2,3,3,0,1,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,1,6,1,1,2,0,1,2,0,2,0,3,1,0,0,6,2,0,0,1,1,2,1,2,2,1,3,1,3,0,2
7337,1,3,0,0,0,2,1,0,0,0,2,0,0,2,2,1,0,1,2,0,0,0,0,1,0,1,7,0,0,0,0,4,2,0,0,1,1,1,1,1,7,1,1,0,4,1,0,2,3,0,2,1,3,0,1,0
7338,1,1,0,0,0,2,2,1,3,1,2,2,2,0,0,1,1,1,0,0,2,2,1,2,2,5,3,0,0,0,0,1,2,2,2,0,2,1,1,3,3,1,1,2,1,3,0,1,2,2,3,3,2,1,0,2
7339,1,1,0,0,0,0,1,0,1,1,2,2,2,1,1,3,0,0,2,0,1,1,0,2,1,4,6,1,1,1,1,1,2,1,2,0,3,0,2,1,6,1,1,1,1,2,1,1,0,2,1,3,3,1,1,1
7340,3,3,2,3,3,3,2,1,1,0,2,0,0,0,0,0,0,0,2,2,1,1,2,1,1,4,7,0,1,0,1,4,2,2,2,2,1,0,1,2,7,1,1,1,0,0,2,2,3,0,2,2,2,3,1,1
7341,1,0,2,1,1,2,3,0,1,0,0,0,2,2,2,3,1,1,1,2,1,1,0,0,1,4,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,2,0,0,0,2,6,3,0,1,1,3
7342,0,2,1,0,0,3,3,3,1,0,2,2,2,2,2,3,2,0,1,2,0,0,1,2,1,3,0,0,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,5,0,0,0,1,0,6,3,0,0,1,0
7343,2,0,0,0,0,0,2,1,1,1,0,2,2,2,0,0,0,0,2,2,0,0,1,2,0,1,0,0,1,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,4,0,0,0,1,2,0,3,0,1,1,3
7344,3,2,0,0,0,3,2,1,3,0,2,2,2,1,1,3,0,1,0,0,1,1,0,1,1,1,3,0,0,0,2,1,2,0,1,1,2,1,2,1,3,1,1,1,4,1,0,1,3,2,4,0,2,3,0,1
7345,1,1,0,0,0,0,1,0,0,1,2,2,2,1,2,0,0,2,0,0,1,1,3,0,1,3,7,0,3,1,1,4,2,0,0,0,1,0,1,2,7,1,1,1,0,2,2,2,1,0,4,0,3,3,1,5
7346,3,1,0,1,1,1,1,3,1,0,2,2,0,0,0,3,1,0,0,2,0,0,0,0,2,3,8,0,1,1,1,5,0,2,2,0,1,1,2,3,8,1,0,2,1,1,1,2,0,0,2,3,0,2,0,3
7347,2,2,0,0,0,2,1,0,0,0,2,2,0,0,0,2,1,0,2,1,2,2,1,0,0,1,5,0,1,2,1,3,2,0,2,0,2,0,2,1,5,1,1,0,3,3,2,0,1,1,2,0,3,0,0,5
7348,1,0,1,2,2,1,1,3,3,0,2,2,2,0,0,3,2,2,1,1,0,0,2,0,2,2,2,0,1,1,2,2,0,1,0,0,1,0,3,2,2,1,1,2,2,2,2,2,0,0,2,2,0,1,1,2
